Timestamp,WindSpeed_m_s,Temperature_C,ActivePower_kW
2021-01-26 07:00:00,19.35,4.62,2283.87
2021-01-26 08:00:00,19.17,7.39,2290.0
2021-01-26 09:00:00,18.86,4.95,2281.59
2021-01-26 10:00:00,18.55,6.53,2300.0
2021-01-26 11:00:00,18.09,5.29,2298.16
2021-01-26 12:00:00,17.48,6.06,2300.0
2021-01-26 13:00:00,16.93,7.38,2300.0
2021-01-26 14:00:00,16.32,7.03,2287.97
2021-01-26 15:00:00,16.0,5.76,2300.0
2021-01-26 16:00:00,15.64,5.63,2294.19
2021-01-26 17:00:00,15.42,7.52,2286.21
2021-01-26 18:00:00,15.3,6.17,2300.0
2021-01-26 19:00:00,15.2,7.02,2300.0
2021-01-26 20:00:00,15.35,5.19,2300.0
2021-01-26 21:00:00,15.65,5.47,2300.0
2021-01-26 22:00:00,16.09,7.29,2300.0
2021-01-26 23:00:00,16.61,7.23,2282.69
2021-01-27 00:00:00,17.24,4.89,2296.95
2021-01-27 01:00:00,17.85,6.27,2300.0
2021-01-27 02:00:00,18.36,7.75,2300.0
2021-01-27 03:00:00,18.6,5.0,2291.25
2021-01-27 04:00:00,18.86,5.61,2297.99
2021-01-27 05:00:00,18.99,6.34,2300.0
2021-01-27 06:00:00,19.11,5.73,2300.0
2021-01-27 07:00:00,18.93,6.47,2300.0
2021-01-27 08:00:00,18.71,5.44,2300.0
2021-01-27 09:00:00,18.45,6.02,2300.0
2021-01-27 10:00:00,18.0,7.8,2300.0
2021-01-27 11:00:00,17.65,7.73,2281.87
2021-01-27 12:00:00,17.07,6.4,2280.04
2021-01-27 13:00:00,16.72,6.51,2300.0
2021-01-27 14:00:00,16.24,6.58,2300.0
2021-01-27 15:00:00,15.76,5.8,2300.0
2021-01-27 16:00:00,15.35,4.85,2288.82
2021-01-27 17:00:00,15.22,6.16,2295.77
2021-01-27 18:00:00,15.2,5.57,2300.0
2021-01-27 19:00:00,15.19,5.95,2300.0
2021-01-27 20:00:00,15.14,5.13,2281.96
2021-01-27 21:00:00,15.41,5.31,2284.22
2021-01-27 22:00:00,15.9,4.28,2300.0
2021-01-27 23:00:00,16.46,5.28,2300.0
2021-01-28 00:00:00,17.01,7.13,2277.65
2021-01-28 01:00:00,17.67,4.91,2299.43
2021-01-28 02:00:00,18.08,5.89,2300.0
2021-01-28 03:00:00,18.55,5.82,2288.96
2021-01-28 04:00:00,18.95,7.48,2278.11
2021-01-28 05:00:00,19.15,6.55,2283.59
2021-01-28 06:00:00,19.31,6.34,2300.0
2021-01-28 07:00:00,19.17,6.57,2300.0
2021-01-28 08:00:00,19.07,6.04,2279.36
2021-01-28 09:00:00,18.63,6.55,2285.16
2021-01-28 10:00:00,18.32,3.95,2281.87
2021-01-28 11:00:00,17.84,6.99,2300.0
2021-01-28 12:00:00,17.24,5.19,2300.0
2021-01-28 13:00:00,16.7,5.22,2300.0
2021-01-28 14:00:00,16.38,5.92,2280.03
2021-01-28 15:00:00,16.02,6.75,2289.59
2021-01-28 16:00:00,15.64,5.65,2299.92
2021-01-28 17:00:00,15.47,5.32,2300.0
2021-01-28 18:00:00,15.4,5.18,2300.0
2021-01-28 19:00:00,15.64,6.23,2279.29
2021-01-28 20:00:00,15.87,7.93,2293.39
2021-01-28 21:00:00,16.09,6.07,2296.37
2021-01-28 22:00:00,16.47,7.15,2300.0
2021-01-28 23:00:00,17.0,5.73,2287.96
2021-01-29 00:00:00,17.46,5.99,2300.0
2021-01-29 01:00:00,17.94,8.19,2283.72
2021-01-29 02:00:00,18.61,7.82,2289.6
2021-01-29 03:00:00,18.99,7.11,2300.0
2021-01-29 04:00:00,19.19,5.51,2300.0
2021-01-29 05:00:00,19.5,5.6,2300.0
2021-01-29 06:00:00,19.51,5.59,2300.0
2021-01-29 07:00:00,19.34,6.94,2300.0
2021-01-29 08:00:00,19.12,6.87,2300.0
2021-01-29 09:00:00,18.91,5.63,2300.0
2021-01-29 10:00:00,18.37,6.75,2297.71
2021-01-29 11:00:00,17.88,5.99,2290.19
2021-01-29 12:00:00,17.39,7.04,2297.96
2021-01-29 13:00:00,16.99,6.51,2300.0
2021-01-29 14:00:00,16.51,5.62,2287.6
2021-01-29 15:00:00,16.22,6.18,2300.0
2021-01-29 16:00:00,15.97,5.01,2300.0
2021-01-29 17:00:00,15.72,6.22,2300.0
2021-01-29 18:00:00,15.66,6.53,2300.0
2021-01-29 19:00:00,15.68,6.92,2280.06
2021-01-29 20:00:00,15.81,5.85,2300.0
2021-01-29 21:00:00,16.06,6.55,2290.62
2021-01-29 22:00:00,16.45,6.74,2300.0
2021-01-29 23:00:00,17.05,5.1,2277.33
2021-01-30 00:00:00,17.58,4.12,2300.0
2021-01-30 01:00:00,18.02,5.06,2284.36
2021-01-30 02:00:00,18.52,6.26,2300.0
2021-01-30 03:00:00,18.87,6.62,2278.49
2021-01-30 04:00:00,18.96,6.16,2292.44
2021-01-30 05:00:00,19.27,5.4,2300.0
2021-01-30 06:00:00,19.44,6.11,2282.01
2021-01-30 07:00:00,19.43,6.48,2300.0
2021-01-30 08:00:00,19.23,5.23,2281.01
2021-01-30 09:00:00,18.69,5.1,2300.0
2021-01-30 10:00:00,18.28,5.16,2293.49
2021-01-30 11:00:00,17.79,6.31,2295.22
2021-01-30 12:00:00,17.22,5.44,2278.07
2021-01-30 13:00:00,16.54,6.59,2300.0
2021-01-30 14:00:00,15.93,6.69,2282.93
2021-01-30 15:00:00,15.51,6.6,2282.46
2021-01-30 16:00:00,15.28,8.1,2298.31
2021-01-30 17:00:00,14.92,6.4,2280.2
2021-01-30 18:00:00,14.82,4.99,2297.29
2021-01-30 19:00:00,15.04,6.72,2300.0
2021-01-30 20:00:00,15.17,5.22,2300.0
2021-01-30 21:00:00,15.45,5.04,2300.0
2021-01-30 22:00:00,15.75,6.93,2300.0
2021-01-30 23:00:00,16.27,5.26,2293.47
2021-01-31 00:00:00,16.62,6.48,2300.0
2021-01-31 01:00:00,17.13,6.24,2300.0
2021-01-31 02:00:00,17.63,4.48,2300.0
2021-01-31 03:00:00,18.02,4.96,2300.0
2021-01-31 04:00:00,18.4,7.49,2300.0
2021-01-31 05:00:00,18.6,5.57,2277.47
2021-01-31 06:00:00,18.9,6.73,2300.0
2021-01-31 07:00:00,18.84,6.46,2300.0
2021-01-31 08:00:00,18.66,6.79,2295.46
2021-01-31 09:00:00,18.31,8.42,2300.0
2021-01-31 10:00:00,17.99,7.78,2300.0
2021-01-31 11:00:00,17.44,4.68,2300.0
2021-01-31 12:00:00,16.94,5.8,2292.06
2021-01-31 13:00:00,16.48,6.08,2288.05
2021-01-31 14:00:00,15.95,6.86,2288.66
2021-01-31 15:00:00,15.62,7.45,2286.49
2021-01-31 16:00:00,15.23,6.21,2300.0
2021-01-31 17:00:00,15.09,6.1,2300.0
2021-01-31 18:00:00,15.07,6.67,2295.66
2021-01-31 19:00:00,15.05,4.55,2300.0
2021-01-31 20:00:00,15.26,4.09,2289.67
2021-01-31 21:00:00,15.42,5.33,2300.0
2021-01-31 22:00:00,15.67,6.65,2300.0
2021-01-31 23:00:00,16.16,7.24,2300.0
2021-02-01 00:00:00,16.82,7.95,2300.0
2021-02-01 01:00:00,17.39,7.3,2300.0
2021-02-01 02:00:00,17.82,5.74,2300.0
2021-02-01 03:00:00,18.4,4.87,2285.91
2021-02-01 04:00:00,18.85,6.56,2282.4
2021-02-01 05:00:00,19.06,7.41,2300.0
2021-02-01 06:00:00,19.0,8.96,2289.75
2021-02-01 07:00:00,18.85,5.43,2285.32
2021-02-01 08:00:00,18.64,5.78,2279.28
2021-02-01 09:00:00,18.25,6.6,2300.0
2021-02-01 10:00:00,17.78,7.72,2297.47
2021-02-01 11:00:00,17.14,5.76,2289.54
2021-02-01 12:00:00,16.76,7.98,2300.0
2021-02-01 13:00:00,16.25,5.48,2300.0
2021-02-01 14:00:00,15.73,5.04,2300.0
2021-02-01 15:00:00,15.42,6.75,2300.0
2021-02-01 16:00:00,15.19,5.41,2296.6
2021-02-01 17:00:00,14.84,6.94,2300.0
2021-02-01 18:00:00,14.78,5.62,2300.0
2021-02-01 19:00:00,14.96,4.2,2292.04
2021-02-01 20:00:00,15.15,6.26,2300.0
2021-02-01 21:00:00,15.58,5.33,2293.56
2021-02-01 22:00:00,16.03,6.89,2300.0
2021-02-01 23:00:00,16.68,9.4,2286.47
2021-02-02 00:00:00,17.22,4.52,2300.0
2021-02-02 01:00:00,17.5,5.85,2283.94
2021-02-02 02:00:00,18.06,6.54,2287.18
2021-02-02 03:00:00,18.45,4.98,2300.0
2021-02-02 04:00:00,18.67,5.61,2300.0
2021-02-02 05:00:00,18.93,6.71,2283.35
2021-02-02 06:00:00,19.03,6.08,2300.0
2021-02-02 07:00:00,18.74,5.88,2284.85
2021-02-02 08:00:00,18.67,6.32,2298.37
2021-02-02 09:00:00,18.29,7.18,2280.72
2021-02-02 10:00:00,17.9,4.9,2286.78
2021-02-02 11:00:00,17.26,5.97,2288.75
2021-02-02 12:00:00,16.78,8.24,2300.0
2021-02-02 13:00:00,16.28,5.99,2296.4
2021-02-02 14:00:00,15.99,4.6,2300.0
2021-02-02 15:00:00,15.38,6.45,2277.69
2021-02-02 16:00:00,14.98,5.81,2300.0
2021-02-02 17:00:00,14.89,6.87,2300.0
2021-02-02 18:00:00,14.73,5.5,2283.27
2021-02-02 19:00:00,14.71,7.17,2300.0
2021-02-02 20:00:00,15.13,7.25,2298.86
2021-02-02 21:00:00,15.44,4.54,2300.0
2021-02-02 22:00:00,15.94,7.78,2292.25
2021-02-02 23:00:00,16.47,6.73,2282.63
2021-02-03 00:00:00,16.92,6.82,2297.92
2021-02-03 01:00:00,17.4,6.06,2300.0
2021-02-03 02:00:00,17.85,7.13,2300.0
2021-02-03 03:00:00,18.24,7.59,2300.0
2021-02-03 04:00:00,18.59,8.04,2284.9
2021-02-03 05:00:00,18.75,5.91,2283.92
2021-02-03 06:00:00,18.8,6.28,2300.0
2021-02-03 07:00:00,18.87,7.65,2300.0
2021-02-03 08:00:00,18.85,6.36,2300.0
2021-02-03 09:00:00,18.61,7.68,2282.07
2021-02-03 10:00:00,18.16,7.69,2300.0
2021-02-03 11:00:00,17.73,6.21,2300.0
2021-02-03 12:00:00,17.39,7.44,2300.0
2021-02-03 13:00:00,17.02,5.84,2300.0
2021-02-03 14:00:00,16.46,7.36,2300.0
2021-02-03 15:00:00,15.94,7.29,2300.0
2021-02-03 16:00:00,15.54,5.62,2289.63
2021-02-03 17:00:00,15.32,8.26,2300.0
2021-02-03 18:00:00,15.22,5.89,2300.0
2021-02-03 19:00:00,15.35,7.26,2290.39
2021-02-03 20:00:00,15.59,6.77,2278.21
2021-02-03 21:00:00,15.83,6.41,2300.0
2021-02-03 22:00:00,16.35,6.29,2294.37
2021-02-03 23:00:00,16.98,7.19,2300.0
2021-02-04 00:00:00,17.47,6.49,2300.0
2021-02-04 01:00:00,18.1,7.57,2300.0
2021-02-04 02:00:00,18.46,6.57,2300.0
2021-02-04 03:00:00,18.86,6.81,2290.02
2021-02-04 04:00:00,19.29,6.79,2286.57
2021-02-04 05:00:00,19.38,7.33,2300.0
2021-02-04 06:00:00,19.45,5.36,2300.0
2021-02-04 07:00:00,19.37,7.37,2290.18
2021-02-04 08:00:00,19.14,5.88,2295.84
2021-02-04 09:00:00,19.03,7.57,2283.22
2021-02-04 10:00:00,18.66,5.24,2279.71
2021-02-04 11:00:00,18.3,7.01,2289.68
2021-02-04 12:00:00,17.69,6.27,2279.39
2021-02-04 13:00:00,17.1,5.14,2300.0
2021-02-04 14:00:00,16.68,5.9,2283.03
2021-02-04 15:00:00,16.3,7.48,2295.64
2021-02-04 16:00:00,16.01,7.93,2300.0
2021-02-04 17:00:00,15.67,7.62,2277.15
2021-02-04 18:00:00,15.33,8.05,2300.0
2021-02-04 19:00:00,15.4,6.43,2280.93
2021-02-04 20:00:00,15.7,7.26,2300.0
2021-02-04 21:00:00,16.07,7.72,2293.83
2021-02-04 22:00:00,16.19,6.2,2279.16
2021-02-04 23:00:00,16.63,8.6,2287.89
2021-02-05 00:00:00,17.09,6.98,2297.27
2021-02-05 01:00:00,17.34,5.94,2300.0
2021-02-05 02:00:00,18.02,7.31,2300.0
2021-02-05 03:00:00,18.32,5.74,2284.34
2021-02-05 04:00:00,18.63,8.03,2300.0
2021-02-05 05:00:00,18.65,8.93,2300.0
2021-02-05 06:00:00,18.63,8.08,2288.76
2021-02-05 07:00:00,18.6,7.53,2300.0
2021-02-05 08:00:00,18.51,7.81,2278.4
2021-02-05 09:00:00,18.47,7.44,2300.0
2021-02-05 10:00:00,18.12,6.82,2290.66
2021-02-05 11:00:00,17.55,5.96,2300.0
2021-02-05 12:00:00,16.85,7.01,2279.52
2021-02-05 13:00:00,16.22,5.39,2278.19
2021-02-05 14:00:00,15.69,7.54,2292.0
2021-02-05 15:00:00,15.41,8.06,2300.0
2021-02-05 16:00:00,15.08,6.16,2285.65
2021-02-05 17:00:00,14.9,6.05,2289.35
2021-02-05 18:00:00,14.65,6.84,2291.52
2021-02-05 19:00:00,14.66,5.99,2300.0
2021-02-05 20:00:00,14.91,3.46,2300.0
2021-02-05 21:00:00,15.15,6.35,2300.0
2021-02-05 22:00:00,15.62,5.96,2300.0
2021-02-05 23:00:00,16.01,7.29,2300.0
2021-02-06 00:00:00,16.26,5.8,2288.78
2021-02-06 01:00:00,16.61,7.82,2300.0
2021-02-06 02:00:00,17.17,6.54,2281.42
2021-02-06 03:00:00,17.6,6.76,2277.76
2021-02-06 04:00:00,17.86,7.3,2297.54
2021-02-06 05:00:00,18.14,7.25,2292.12
2021-02-06 06:00:00,18.19,8.1,2300.0
2021-02-06 07:00:00,18.03,7.44,2294.11
2021-02-06 08:00:00,17.81,8.94,2277.89
2021-02-06 09:00:00,17.46,8.02,2300.0
2021-02-06 10:00:00,16.87,5.82,2293.66
2021-02-06 11:00:00,16.4,6.92,2300.0
2021-02-06 12:00:00,15.88,6.7,2300.0
2021-02-06 13:00:00,15.43,7.81,2300.0
2021-02-06 14:00:00,14.83,6.48,2300.0
2021-02-06 15:00:00,14.39,7.28,2300.0
2021-02-06 16:00:00,14.21,8.04,2300.0
2021-02-06 17:00:00,14.14,7.01,2297.89
2021-02-06 18:00:00,13.91,7.87,2288.38
2021-02-06 19:00:00,14.11,5.01,2285.41
2021-02-06 20:00:00,14.41,9.21,2289.41
2021-02-06 21:00:00,14.77,6.91,2300.0
2021-02-06 22:00:00,15.04,7.48,2278.45
2021-02-06 23:00:00,15.48,7.47,2299.56
2021-02-07 00:00:00,16.13,8.9,2284.0
2021-02-07 01:00:00,16.44,6.91,2294.43
2021-02-07 02:00:00,16.94,9.12,2287.14
2021-02-07 03:00:00,17.4,8.22,2283.54
2021-02-07 04:00:00,17.87,6.42,2277.89
2021-02-07 05:00:00,18.16,6.52,2300.0
2021-02-07 06:00:00,18.19,8.84,2281.07
2021-02-07 07:00:00,18.13,6.66,2290.73
2021-02-07 08:00:00,18.21,6.76,2300.0
2021-02-07 09:00:00,17.94,7.8,2282.24
2021-02-07 10:00:00,17.29,7.04,2300.0
2021-02-07 11:00:00,16.87,7.51,2300.0
2021-02-07 12:00:00,16.29,5.35,2298.4
2021-02-07 13:00:00,15.75,6.66,2291.52
2021-02-07 14:00:00,15.2,6.89,2300.0
2021-02-07 15:00:00,14.88,7.8,2299.38
2021-02-07 16:00:00,14.58,6.51,2300.0
2021-02-07 17:00:00,14.42,7.25,2300.0
2021-02-07 18:00:00,14.37,6.9,2300.0
2021-02-07 19:00:00,14.48,6.7,2284.94
2021-02-07 20:00:00,14.85,8.1,2300.0
2021-02-07 21:00:00,15.36,6.14,2280.94
2021-02-07 22:00:00,15.65,8.18,2300.0
2021-02-07 23:00:00,16.3,7.56,2296.75
2021-02-08 00:00:00,16.94,9.23,2298.56
2021-02-08 01:00:00,17.48,5.37,2290.55
2021-02-08 02:00:00,17.94,7.71,2300.0
2021-02-08 03:00:00,18.47,7.44,2300.0
2021-02-08 04:00:00,18.87,4.44,2300.0
2021-02-08 05:00:00,19.05,7.31,2300.0
2021-02-08 06:00:00,19.3,7.74,2298.82
2021-02-08 07:00:00,19.07,6.82,2288.05
2021-02-08 08:00:00,19.06,6.05,2300.0
2021-02-08 09:00:00,18.73,8.01,2278.94
2021-02-08 10:00:00,18.36,7.52,2300.0
2021-02-08 11:00:00,17.97,6.2,2300.0
2021-02-08 12:00:00,17.52,9.63,2292.16
2021-02-08 13:00:00,17.11,7.56,2300.0
2021-02-08 14:00:00,16.61,8.28,2293.44
2021-02-08 15:00:00,16.3,7.04,2300.0
2021-02-08 16:00:00,16.07,7.52,2300.0
2021-02-08 17:00:00,15.89,8.95,2300.0
2021-02-08 18:00:00,15.89,5.75,2282.35
2021-02-08 19:00:00,16.07,6.82,2286.13
2021-02-08 20:00:00,16.32,6.48,2300.0
2021-02-08 21:00:00,16.6,8.22,2288.21
2021-02-08 22:00:00,17.03,6.74,2287.02
2021-02-08 23:00:00,17.48,7.96,2299.45
2021-02-09 00:00:00,18.01,4.75,2281.56
2021-02-09 01:00:00,18.67,7.45,2300.0
2021-02-09 02:00:00,19.2,5.89,2277.54
2021-02-09 03:00:00,19.51,6.43,2289.74
2021-02-09 04:00:00,19.78,7.62,2283.39
2021-02-09 05:00:00,20.25,10.31,2281.02
2021-02-09 06:00:00,20.26,5.95,2289.42
2021-02-09 07:00:00,20.19,6.33,2300.0
2021-02-09 08:00:00,20.09,7.81,2294.09
2021-02-09 09:00:00,19.82,6.36,2300.0
2021-02-09 10:00:00,19.26,7.35,2292.0
2021-02-09 11:00:00,18.75,7.73,2300.0
2021-02-09 12:00:00,18.26,6.83,2300.0
2021-02-09 13:00:00,17.79,6.43,2286.36
2021-02-09 14:00:00,17.52,7.05,2300.0
2021-02-09 15:00:00,17.19,7.1,2300.0
2021-02-09 16:00:00,16.87,5.73,2300.0
2021-02-09 17:00:00,16.79,5.46,2300.0
2021-02-09 18:00:00,16.75,8.63,2300.0
2021-02-09 19:00:00,16.76,8.22,2281.01
2021-02-09 20:00:00,16.86,5.7,2292.43
2021-02-09 21:00:00,17.17,7.54,2290.43
2021-02-09 22:00:00,17.62,7.21,2300.0
2021-02-09 23:00:00,18.16,8.15,2300.0
2021-02-10 00:00:00,18.63,7.61,2300.0
2021-02-10 01:00:00,19.19,10.06,2291.7
2021-02-10 02:00:00,19.46,7.93,2300.0
2021-02-10 03:00:00,19.81,8.63,2284.34
2021-02-10 04:00:00,20.2,6.85,2298.08
2021-02-10 05:00:00,20.26,7.12,2289.04
2021-02-10 06:00:00,20.46,7.89,2300.0
2021-02-10 07:00:00,20.4,7.86,2300.0
2021-02-10 08:00:00,20.01,6.67,2300.0
2021-02-10 09:00:00,19.69,7.92,2289.14
2021-02-10 10:00:00,19.22,6.9,2284.78
2021-02-10 11:00:00,18.78,9.1,2297.31
2021-02-10 12:00:00,18.3,7.76,2280.49
2021-02-10 13:00:00,17.76,8.59,2288.72
2021-02-10 14:00:00,17.25,6.32,2300.0
2021-02-10 15:00:00,16.9,6.95,2285.99
2021-02-10 16:00:00,16.58,7.75,2282.61
2021-02-10 17:00:00,16.31,7.23,2300.0
2021-02-10 18:00:00,16.27,6.81,2297.85
2021-02-10 19:00:00,16.39,6.77,2300.0
2021-02-10 20:00:00,16.48,7.3,2286.13
2021-02-10 21:00:00,16.77,7.84,2300.0
2021-02-10 22:00:00,17.17,7.35,2284.11
2021-02-10 23:00:00,17.64,7.96,2300.0
2021-02-11 00:00:00,18.12,8.07,2277.49
2021-02-11 01:00:00,18.48,7.29,2285.81
2021-02-11 02:00:00,18.78,7.83,2300.0
2021-02-11 03:00:00,19.32,6.31,2280.85
2021-02-11 04:00:00,19.92,8.4,2280.08
2021-02-11 05:00:00,20.05,8.31,2289.36
2021-02-11 06:00:00,20.1,7.84,2292.92
2021-02-11 07:00:00,19.98,8.88,2300.0
2021-02-11 08:00:00,19.48,6.87,2300.0
2021-02-11 09:00:00,19.32,8.52,2300.0
2021-02-11 10:00:00,18.7,6.97,2299.82
2021-02-11 11:00:00,18.2,6.99,2296.46
2021-02-11 12:00:00,17.68,10.54,2300.0
2021-02-11 13:00:00,17.02,9.3,2289.39
2021-02-11 14:00:00,16.5,6.75,2300.0
2021-02-11 15:00:00,16.18,7.81,2280.21
2021-02-11 16:00:00,15.9,6.98,2280.08
2021-02-11 17:00:00,15.59,9.29,2300.0
2021-02-11 18:00:00,15.51,7.38,2286.35
2021-02-11 19:00:00,15.42,6.86,2300.0
2021-02-11 20:00:00,15.48,5.84,2279.88
2021-02-11 21:00:00,15.86,6.94,2300.0
2021-02-11 22:00:00,16.18,6.75,2300.0
2021-02-11 23:00:00,16.46,9.43,2300.0
2021-02-12 00:00:00,16.95,7.68,2300.0
2021-02-12 01:00:00,17.52,7.48,2285.56
2021-02-12 02:00:00,17.95,8.95,2293.56
2021-02-12 03:00:00,18.44,6.46,2278.21
2021-02-12 04:00:00,18.89,8.28,2296.04
2021-02-12 05:00:00,18.86,5.8,2300.0
2021-02-12 06:00:00,18.94,6.61,2300.0
2021-02-12 07:00:00,18.89,7.15,2300.0
2021-02-12 08:00:00,18.82,7.43,2300.0
2021-02-12 09:00:00,18.65,7.64,2290.25
2021-02-12 10:00:00,18.32,8.08,2293.99
2021-02-12 11:00:00,18.0,7.54,2300.0
2021-02-12 12:00:00,17.53,6.57,2300.0
2021-02-12 13:00:00,17.21,6.85,2300.0
2021-02-12 14:00:00,16.83,5.95,2277.12
2021-02-12 15:00:00,16.43,7.7,2294.89
2021-02-12 16:00:00,16.27,7.2,2300.0
2021-02-12 17:00:00,16.18,7.89,2300.0
2021-02-12 18:00:00,16.09,7.44,2300.0
2021-02-12 19:00:00,16.2,6.21,2300.0
2021-02-12 20:00:00,16.33,7.42,2300.0
2021-02-12 21:00:00,16.6,7.75,2287.06
2021-02-12 22:00:00,16.83,6.73,2297.13
2021-02-12 23:00:00,17.32,7.24,2300.0
2021-02-13 00:00:00,17.74,8.33,2300.0
2021-02-13 01:00:00,18.37,8.59,2300.0
2021-02-13 02:00:00,18.93,7.83,2294.42
2021-02-13 03:00:00,19.34,7.97,2300.0
2021-02-13 04:00:00,19.47,8.7,2300.0
2021-02-13 05:00:00,19.56,6.85,2292.62
2021-02-13 06:00:00,19.74,7.08,2286.96
2021-02-13 07:00:00,19.71,5.98,2300.0
2021-02-13 08:00:00,19.28,8.54,2290.07
2021-02-13 09:00:00,19.01,8.95,2300.0
2021-02-13 10:00:00,18.47,8.0,2288.99
2021-02-13 11:00:00,17.82,7.73,2300.0
2021-02-13 12:00:00,17.41,8.03,2300.0
2021-02-13 13:00:00,17.0,8.13,2285.46
2021-02-13 14:00:00,16.64,7.85,2300.0
2021-02-13 15:00:00,16.17,7.16,2300.0
2021-02-13 16:00:00,15.81,8.68,2300.0
2021-02-13 17:00:00,15.42,6.75,2294.66
2021-02-13 18:00:00,15.31,7.35,2288.66
2021-02-13 19:00:00,15.53,7.62,2300.0
2021-02-13 20:00:00,15.71,9.27,2300.0
2021-02-13 21:00:00,16.14,9.53,2288.06
2021-02-13 22:00:00,16.51,7.31,2300.0
2021-02-13 23:00:00,17.22,9.35,2285.22
2021-02-14 00:00:00,17.59,8.4,2300.0
2021-02-14 01:00:00,17.87,5.92,2300.0
2021-02-14 02:00:00,18.4,6.81,2300.0
2021-02-14 03:00:00,18.85,8.84,2300.0
2021-02-14 04:00:00,18.97,8.75,2296.84
2021-02-14 05:00:00,19.18,6.59,2296.18
2021-02-14 06:00:00,19.38,7.16,2298.2
2021-02-14 07:00:00,19.31,6.89,2300.0
2021-02-14 08:00:00,19.24,8.01,2284.06
2021-02-14 09:00:00,18.8,7.39,2279.5
2021-02-14 10:00:00,18.47,8.89,2286.28
2021-02-14 11:00:00,17.89,5.06,2300.0
2021-02-14 12:00:00,17.52,5.03,2300.0
2021-02-14 13:00:00,17.27,7.93,2300.0
2021-02-14 14:00:00,16.59,7.24,2300.0
2021-02-14 15:00:00,16.34,6.5,2300.0
2021-02-14 16:00:00,15.91,6.42,2289.65
2021-02-14 17:00:00,15.61,5.46,2300.0
2021-02-14 18:00:00,15.5,7.06,2296.92
2021-02-14 19:00:00,15.78,7.17,2283.93
2021-02-14 20:00:00,15.75,7.16,2283.65
2021-02-14 21:00:00,16.14,7.78,2300.0
2021-02-14 22:00:00,16.51,8.35,2300.0
2021-02-14 23:00:00,16.92,6.87,2288.38
2021-02-15 00:00:00,17.46,8.12,2300.0
2021-02-15 01:00:00,17.99,9.27,2278.02
2021-02-15 02:00:00,18.47,7.95,2300.0
2021-02-15 03:00:00,18.86,8.18,2285.68
2021-02-15 04:00:00,19.06,8.07,2285.86
2021-02-15 05:00:00,19.01,8.4,2300.0
2021-02-15 06:00:00,19.04,7.39,2300.0
2021-02-15 07:00:00,19.03,8.29,2300.0
2021-02-15 08:00:00,18.53,10.41,2300.0
2021-02-15 09:00:00,18.25,8.06,2300.0
2021-02-15 10:00:00,17.67,9.02,2280.18
2021-02-15 11:00:00,17.28,5.67,2284.82
2021-02-15 12:00:00,16.82,10.49,2285.89
2021-02-15 13:00:00,16.05,7.82,2283.02
2021-02-15 14:00:00,15.63,7.61,2300.0
2021-02-15 15:00:00,15.21,8.38,2278.79
2021-02-15 16:00:00,14.99,8.04,2300.0
2021-02-15 17:00:00,14.83,8.65,2282.92
2021-02-15 18:00:00,14.8,6.88,2296.84
2021-02-15 19:00:00,14.95,7.36,2293.07
2021-02-15 20:00:00,15.09,7.48,2300.0
2021-02-15 21:00:00,15.36,5.8,2279.25
2021-02-15 22:00:00,15.9,7.89,2277.64
2021-02-15 23:00:00,16.39,9.35,2300.0
2021-02-16 00:00:00,16.89,8.7,2277.45
2021-02-16 01:00:00,17.38,8.93,2277.99
2021-02-16 02:00:00,17.86,7.14,2281.21
2021-02-16 03:00:00,18.18,7.55,2298.09
2021-02-16 04:00:00,18.49,8.5,2299.29
2021-02-16 05:00:00,18.46,7.08,2288.17
2021-02-16 06:00:00,18.53,7.44,2300.0
2021-02-16 07:00:00,18.58,8.34,2300.0
2021-02-16 08:00:00,18.06,8.79,2300.0
2021-02-16 09:00:00,17.91,7.93,2300.0
2021-02-16 10:00:00,17.42,7.43,2293.33
2021-02-16 11:00:00,17.08,7.24,2300.0
2021-02-16 12:00:00,16.6,7.89,2300.0
2021-02-16 13:00:00,16.31,8.74,2300.0
2021-02-16 14:00:00,16.0,9.28,2290.68
2021-02-16 15:00:00,15.5,8.9,2300.0
2021-02-16 16:00:00,15.11,8.14,2296.83
2021-02-16 17:00:00,14.81,8.81,2300.0
2021-02-16 18:00:00,14.79,8.27,2300.0
2021-02-16 19:00:00,14.85,8.2,2279.26
2021-02-16 20:00:00,14.98,8.36,2286.17
2021-02-16 21:00:00,15.4,8.78,2299.96
2021-02-16 22:00:00,15.72,8.48,2298.12
2021-02-16 23:00:00,16.08,7.16,2281.32
2021-02-17 00:00:00,16.38,9.19,2300.0
2021-02-17 01:00:00,16.96,8.73,2296.83
2021-02-17 02:00:00,17.47,6.2,2291.01
2021-02-17 03:00:00,18.0,9.72,2292.27
2021-02-17 04:00:00,18.24,7.87,2278.35
2021-02-17 05:00:00,18.27,6.87,2282.04
2021-02-17 06:00:00,18.5,6.74,2300.0
2021-02-17 07:00:00,18.48,7.82,2300.0
2021-02-17 08:00:00,18.44,8.43,2278.85
2021-02-17 09:00:00,18.16,8.73,2300.0
2021-02-17 10:00:00,17.77,8.77,2287.8
2021-02-17 11:00:00,17.17,8.49,2300.0
2021-02-17 12:00:00,16.64,7.28,2292.64
2021-02-17 13:00:00,15.92,9.73,2300.0
2021-02-17 14:00:00,15.29,7.04,2279.55
2021-02-17 15:00:00,15.1,9.43,2281.96
